123.36,41|29|398773|101601|49142|34635|50847|8110|11465|10987|0|0
123.47,41|29|398773|101601|49142|34635|50847|8110|11465|10987|0|0
123.57,41|29|398773|101601|49142|34635|50847|8110|11465|10987|0|0
123.67,41|29|398773|101601|49142|34635|50847|8110|11465|10987|0|0
123.77,41|29|398773|101601|49142|34635|50847|8110|11465|10987|0|0
123.88,41|29|398773|101601|49142|34635|50847|8110|11465|10987|0|0
145.62,37|47|382228|145102|21506|53064|25514|6612|5587|2015|0|0
145.72,37|47|382228|145102|21506|53064|25514|6612|5587|2015|0|0
145.82,37|47|382228|145102|21506|53064|25514|6612|5587|2015|0|0
145.93,37|47|382228|145102|21506|53064|25514|6612|5587|2015|0|0
146.03,41|35|953835|60832|7207|12132|3164|7037|2185|1163|0|0
146.14,41|35|953835|60832|7207|12132|3164|7037|2185|1163|0|0
146.24,41|35|953835|60832|7207|12132|3164|7037|2185|1163|0|0
146.35,41|35|953835|60832|7207|12132|3164|7037|2185|1163|0|0
146.45,41|35|953835|60832|7207|12132|3164|7037|2185|1163|0|0
146.55,41|35|953835|60832|7207|12132|3164|7037|2185|1163|0|0
146.65,41|35|953835|60832|7207|12132|3164|7037|2185|1163|0|0
146.75,41|35|953835|60832|7207|12132|3164|7037|2185|1163|0|0
146.86,41|35|953835|60832|7207|12132|3164|7037|2185|1163|0|0
146.96,41|35|953835|60832|7207|12132|3164|7037|2185|1163|0|0
147.06,26|51|244088|132937|73771|72235|3298|5638|4228|5339|0|0
147.16,26|51|244088|132937|73771|72235|3298|5638|4228|5339|0|0
147.26,26|51|244088|132937|73771|72235|3298|5638|4228|5339|0|0
147.36,26|51|244088|132937|73771|72235|3298|5638|4228|5339|0|0
147.47,26|51|244088|132937|73771|72235|3298|5638|4228|5339|0|0
147.57,26|51|244088|132937|73771|72235|3298|5638|4228|5339|0|0
147.67,26|51|244088|132937|73771|72235|3298|5638|4228|5339|0|0
147.77,26|51|244088|132937|73771|72235|3298|5638|4228|5339|0|0
147.87,26|51|244088|132937|73771|72235|3298|5638|4228|5339|0|0
147.97,26|51|244088|132937|73771|72235|3298|5638|4228|5339|0|0
148.08,24|70|374952|35103|103687|15698|15540|7056|5094|12342|0|0
148.18,24|70|374952|35103|103687|15698|15540|7056|5094|12342|0|0
148.28,24|70|374952|35103|103687|15698|15540|7056|5094|12342|0|0
148.38,24|70|374952|35103|103687|15698|15540|7056|5094|12342|0|0
148.49,24|70|374952|35103|103687|15698|15540|7056|5094|12342|0|0
148.59,24|70|374952|35103|103687|15698|15540|7056|5094|12342|0|0
151.78,40|70|95874|9098|3108|1514|1563|1734|1241|1902|0|0
151.88,40|70|95874|9098|3108|1514|1563|1734|1241|1902|0|0
151.98,40|70|95874|9098|3108|1514|1563|1734|1241|1902|0|0
152.08,54|56|18370|5122|1292|4678|3801|3360|2847|2276|0|0
152.19,54|56|18370|5122|1292|4678|3801|3360|2847|2276|0|0
152.29,54|56|18370|5122|1292|4678|3801|3360|2847|2276|0|0
152.40,54|56|18370|5122|1292|4678|3801|3360|2847|2276|0|0
152.50,54|56|18370|5122|1292|4678|3801|3360|2847|2276|0|0
152.60,54|56|18370|5122|1292|4678|3801|3360|2847|2276|0|0
152.71,54|56|18370|5122|1292|4678|3801|3360|2847|2276|0|0
152.81,54|56|18370|5122|1292|4678|3801|3360|2847|2276|0|0
152.91,54|56|18370|5122|1292|4678|3801|3360|2847|2276|0|0
153.01,63|54|81408|93779|80448|11896|15792|13351|11776|3914|0|0
153.11,63|54|81408|93779|80448|11896|15792|13351|11776|3914|0|0
153.22,63|54|81408|93779|80448|11896|15792|13351|11776|3914|0|0
153.32,63|54|81408|93779|80448|11896|15792|13351|11776|3914|0|0
153.42,63|54|81408|93779|80448|11896|15792|13351|11776|3914|0|0
153.53,63|54|81408|93779|80448|11896|15792|13351|11776|3914|0|0
153.63,63|54|81408|93779|80448|11896|15792|13351|11776|3914|0|102
153.73,63|54|81408|93779|80448|11896|15792|13351|11776|3914|0|45
153.84,63|54|81408|93779|80448|11896|15792|13351|11776|3914|0|0
153.94,63|54|81408|93779|80448|11896|15792|13351|11776|3914|0|0
154.04,63|63|455270|24549|18307|10902|5473|4322|1316|2399|0|0
154.15,63|63|455270|24549|18307|10902|5473|4322|1316|2399|0|0
154.25,63|63|455270|24549|18307|10902|5473|4322|1316|2399|0|0
154.35,63|63|455270|24549|18307|10902|5473|4322|1316|2399|0|0
154.46,63|63|455270|24549|18307|10902|5473|4322|1316|2399|0|0
154.56,63|63|455270|24549|18307|10902|5473|4322|1316|2399|0|0
154.66,63|63|455270|24549|18307|10902|5473|4322|1316|2399|0|0
154.77,63|63|455270|24549|18307|10902|5473|4322|1316|2399|0|0
164.19,51|37|23246|27296|7949|17105|12531|5507|2883|4114|0|0
164.30,51|37|23246|27296|7949|17105|12531|5507|2883|4114|0|0
164.40,51|37|23246|27296|7949|17105|12531|5507|2883|4114|0|0
164.51,51|37|23246|27296|7949|17105|12531|5507|2883|4114|0|0
164.61,51|37|23246|27296|7949|17105|12531|5507|2883|4114|0|0
164.71,51|37|23246|27296|7949|17105|12531|5507|2883|4114|0|0
164.81,51|37|23246|27296|7949|17105|12531|5507|2883|4114|0|0
164.92,51|37|23246|27296|7949|17105|12531|5507|2883|4114|0|0
165.02,56|37|144836|15965|1312|4202|5364|2089|1230|748|0|0
165.12,56|37|144836|15965|1312|4202|5364|2089|1230|748|0|0
165.22,56|37|144836|15965|1312|4202|5364|2089|1230|748|0|0
165.32,56|37|144836|15965|1312|4202|5364|2089|1230|748|0|0
165.43,56|37|144836|15965|1312|4202|5364|2089|1230|748|0|0
165.53,56|37|144836|15965|1312|4202|5364|2089|1230|748|0|0
165.63,56|37|144836|15965|1312|4202|5364|2089|1230|748|0|0
165.74,56|37|144836|15965|1312|4202|5364|2089|1230|748|0|0
165.84,56|37|144836|15965|1312|4202|5364|2089|1230|748|0|0
165.94,60|54|539789|136724|29972|77161|22123|13069|8957|6100|0|0
166.04,60|54|539789|136724|29972|77161|22123|13069|8957|6100|0|0
166.14,60|54|539789|136724|29972|77161|22123|13069|8957|6100|0|0
166.25,60|54|539789|136724|29972|77161|22123|13069|8957|6100|0|0
166.35,60|54|539789|136724|29972|77161|22123|13069|8957|6100|0|0
166.45,60|54|539789|136724|29972|77161|22123|13069|8957|6100|0|0
166.56,60|54|539789|136724|29972|77161|22123|13069|8957|6100|0|0
166.66,60|54|539789|136724|29972|77161|22123|13069|8957|6100|0|0
166.77,60|54|539789|136724|29972|77161|22123|13069|8957|6100|0|0
166.87,60|54|539789|136724|29972|77161|22123|13069|8957|6100|0|0
166.97,43|53|414556|50542|26486|8524|3776|3432|3714|1072|0|0
167.07,43|53|414556|50542|26486|8524|3776|3432|3714|1072|0|0
167.18,43|53|414556|50542|26486|8524|3776|3432|3714|1072|0|0
170.38,48|70|17087|7977|11573|6359|2248|5821|3508|951|0|0
