47.12,38|70|361308|37242|5346|13407|3623|1720|1429|1117|0|0
47.22,38|70|361308|37242|5346|13407|3623|1720|1429|1117|0|0
47.32,38|70|361308|37242|5346|13407|3623|1720|1429|1117|0|0
47.43,38|70|361308|37242|5346|13407|3623|1720|1429|1117|0|0
47.53,35|69|114863|46648|7803|13167|3602|4129|12208|2873|0|0
47.63,35|69|114863|46648|7803|13167|3602|4129|12208|2873|0|0
47.74,35|69|114863|46648|7803|13167|3602|4129|12208|2873|0|0
47.84,35|69|114863|46648|7803|13167|3602|4129|12208|2873|0|0
47.94,35|69|114863|46648|7803|13167|3602|4129|12208|2873|0|0
48.05,35|69|114863|46648|7803|13167|3602|4129|12208|2873|0|0
48.15,35|69|114863|46648|7803|13167|3602|4129|12208|2873|0|0
48.25,35|69|114863|46648|7803|13167|3602|4129|12208|2873|0|0
48.36,35|69|114863|46648|7803|13167|3602|4129|12208|2873|0|0
48.46,43|66|173336|312570|40214|42507|17069|19787|13628|8547|0|0
48.56,43|66|173336|312570|40214|42507|17069|19787|13628|8547|0|0
48.66,43|66|173336|312570|40214|42507|17069|19787|13628|8547|0|0
48.77,43|66|173336|312570|40214|42507|17069|19787|13628|8547|0|0
48.87,43|66|173336|312570|40214|42507|17069|19787|13628|8547|0|0
48.97,43|66|173336|312570|40214|42507|17069|19787|13628|8547|0|0
49.07,43|66|173336|312570|40214|42507|17069|19787|13628|8547|0|0
49.18,43|66|173336|312570|40214|42507|17069|19787|13628|8547|0|0
49.28,43|66|173336|312570|40214|42507|17069|19787|13628|8547|0|0
49.39,43|66|173336|312570|40214|42507|17069|19787|13628|8547|0|0
49.49,27|56|371667|254192|42619|54888|22420|11462|9010|6484|0|0
49.59,27|56|371667|254192|42619|54888|22420|11462|9010|6484|0|0
59.01,54|35|108439|43041|5426|4404|1809|3237|2575|430|0|0
59.12,54|35|108439|43041|5426|4404|1809|3237|2575|430|0|0
59.22,54|35|108439|43041|5426|4404|1809|3237|2575|430|0|0
59.32,54|35|108439|43041|5426|4404|1809|3237|2575|430|0|0
59.42,57|34|28618|55515|15268|20812|6039|7146|3681|2582|0|0
59.53,57|34|28618|55515|15268|20812|6039|7146|3681|2582|0|0
59.63,57|34|28618|55515|15268|20812|6039|7146|3681|2582|0|0
59.73,57|34|28618|55515|15268|20812|6039|7146|3681|2582|0|0
59.84,57|34|28618|55515|15268|20812|6039|7146|3681|2582|0|0
59.94,57|34|28618|55515|15268|20812|6039|7146|3681|2582|0|0
60.05,57|34|28618|55515|15268|20812|6039|7146|3681|2582|0|0
60.15,57|34|28618|55515|15268|20812|6039|7146|3681|2582|0|0
60.25,57|34|28618|55515|15268|20812|6039|7146|3681|2582|0|0
60.35,57|34|28618|55515|15268|20812|6039|7146|3681|2582|0|0
60.46,44|67|1742088|28824|26162|8760|10440|894|2757|1011|0|0
60.56,44|67|1742088|28824|26162|8760|10440|894|2757|1011|0|0
60.66,44|67|1742088|28824|26162|8760|10440|894|2757|1011|0|0
60.77,44|67|1742088|28824|26162|8760|10440|894|2757|1011|0|0
60.87,44|67|1742088|28824|26162|8760|10440|894|2757|1011|0|0
60.97,44|67|1742088|28824|26162|8760|10440|894|2757|1011|0|0
61.08,44|67|1742088|28824|26162|8760|10440|894|2757|1011|0|0
61.18,44|67|1742088|28824|26162|8760|10440|894|2757|1011|0|0
61.28,44|67|1742088|28824|26162|8760|10440|894|2757|1011|0|0
61.38,44|67|1742088|28824|26162|8760|10440|894|2757|1011|0|0
61.49,23|81|46724|9990|6310|5634|905|624|843|369|0|0
61.59,23|81|46724|9990|6310|5634|905|624|843|369|0|0
61.70,23|81|46724|9990|6310|5634|905|624|843|369|0|0
61.80,23|81|46724|9990|6310|5634|905|624|843|369|0|0
61.90,23|81|46724|9990|6310|5634|905|624|843|369|0|0
62.00,23|81|46724|9990|6310|5634|905|624|843|369|0|0
71.39,21|38|72543|23409|3546|4409|2066|1827|1311|562|0|0
71.49,21|38|72543|23409|3546|4409|2066|1827|1311|562|0|0
71.60,21|38|72543|23409|3546|4409|2066|1827|1311|562|0|0
71.70,21|38|72543|23409|3546|4409|2066|1827|1311|562|0|0
71.80,21|38|72543|23409|3546|4409|2066|1827|1311|562|0|0
71.90,21|38|72543|23409|3546|4409|2066|1827|1311|562|0|0
72.00,21|38|72543|23409|3546|4409|2066|1827|1311|562|0|0
72.11,21|38|72543|23409|3546|4409|2066|1827|1311|562|0|0
72.21,21|38|72543|23409|3546|4409|2066|1827|1311|562|0|0
72.31,21|38|72543|23409|3546|4409|2066|1827|1311|562|0|0
72.41,41|54|24221|42042|7925|11598|3639|10121|4541|4890|0|0
72.52,41|54|24221|42042|7925|11598|3639|10121|4541|4890|0|0
72.62,41|54|24221|42042|7925|11598|3639|10121|4541|4890|0|0
72.72,41|54|24221|42042|7925|11598|3639|10121|4541|4890|0|0
72.83,41|54|24221|42042|7925|11598|3639|10121|4541|4890|0|0
72.93,41|54|24221|42042|7925|11598|3639|10121|4541|4890|0|0
73.04,41|54|24221|42042|7925|11598|3639|10121|4541|4890|0|0
73.14,41|54|24221|42042|7925|11598|3639|10121|4541|4890|0|0
73.24,41|54|24221|42042|7925|11598|3639|10121|4541|4890|0|0
73.34,44|74|740219|195092|122783|110974|77191|28267|4033|8780|0|0
73.44,44|74|740219|195092|122783|110974|77191|28267|4033|8780|0|0
73.54,44|74|740219|195092|122783|110974|77191|28267|4033|8780|0|0
73.65,44|74|740219|195092|122783|110974|77191|28267|4033|8780|0|0
73.75,44|74|740219|195092|122783|110974|77191|28267|4033|8780|0|0
73.85,44|74|740219|195092|122783|110974|77191|28267|4033|8780|0|0
73.96,44|74|740219|195092|122783|110974|77191|28267|4033|8780|0|0
