104.70,50|66|32280|12298|1298|4498|2409|3565|1119|1689|0|0
104.80,50|66|32280|12298|1298|4498|2409|3565|1119|1689|0|0
104.90,50|66|32280|12298|1298|4498|2409|3565|1119|1689|0|0
105.00,50|66|32280|12298|1298|4498|2409|3565|1119|1689|0|0
105.10,50|66|32280|12298|1298|4498|2409|3565|1119|1689|0|0
105.20,60|78|36830|22094|2557|12913|1660|5836|4147|945|0|0
105.30,60|78|36830|22094|2557|12913|1660|5836|4147|945|0|0
108.51,51|66|84273|33935|1898|11786|6023|7081|3241|3035|0|0
108.61,51|66|84273|33935|1898|11786|6023|7081|3241|3035|0|0
108.71,51|66|84273|33935|1898|11786|6023|7081|3241|3035|0|0
108.81,51|66|84273|33935|1898|11786|6023|7081|3241|3035|0|0
108.91,51|66|84273|33935|1898|11786|6023|7081|3241|3035|0|0
109.02,51|66|84273|33935|1898|11786|6023|7081|3241|3035|0|0
109.12,51|66|84273|33935|1898|11786|6023|7081|3241|3035|0|0
109.22,44|57|42813|62564|18961|7189|7749|5620|8272|7040|0|0
109.33,44|57|42813|62564|18961|7189|7749|5620|8272|7040|0|0
109.43,44|57|42813|62564|18961|7189|7749|5620|8272|7040|0|0
109.53,44|57|42813|62564|18961|7189|7749|5620|8272|7040|0|0
109.63,44|57|42813|62564|18961|7189|7749|5620|8272|7040|0|0
109.74,44|57|42813|62564|18961|7189|7749|5620|8272|7040|0|0
109.84,44|57|42813|62564|18961|7189|7749|5620|8272|7040|0|0
109.95,44|57|42813|62564|18961|7189|7749|5620|8272|7040|0|0
110.05,44|57|42813|62564|18961|7189|7749|5620|8272|7040|0|0
110.15,44|57|42813|62564|18961|7189|7749|5620|8272|7040|0|0
110.25,43|64|14766|31984|6294|22557|2651|5951|2464|803|0|0
110.35,43|64|14766|31984|6294|22557|2651|5951|2464|803|0|0
110.46,43|64|14766|31984|6294|22557|2651|5951|2464|803|0|0
110.56,43|64|14766|31984|6294|22557|2651|5951|2464|803|0|0
110.67,43|64|14766|31984|6294|22557|2651|5951|2464|803|0|0
110.77,43|64|14766|31984|6294|22557|2651|5951|2464|803|0|0
110.87,43|64|14766|31984|6294|22557|2651|5951|2464|803|0|0
110.98,43|64|14766|31984|6294|22557|2651|5951|2464|803|0|0
111.08,43|64|14766|31984|6294|22557|2651|5951|2464|803|0|0
111.18,57|83|14382|2427|12755|16442|2272|4917|5721|1606|0|0
111.28,57|83|14382|2427|12755|16442|2272|4917|5721|1606|0|0
111.39,57|83|14382|2427|12755|16442|2272|4917|5721|1606|0|0
111.49,57|83|14382|2427|12755|16442|2272|4917|5721|1606|0|0
127.09,40|35|14356|10966|4085|10911|6012|9113|2677|3137|0|0
127.19,41|26|218821|26755|1865|5729|2224|2046|346|168|0|0
127.29,41|26|218821|26755|1865|5729|2224|2046|346|168|0|0
127.40,41|26|218821|26755|1865|5729|2224|2046|346|168|0|0
127.50,41|26|218821|26755|1865|5729|2224|2046|346|168|0|0
127.60,41|26|218821|26755|1865|5729|2224|2046|346|168|0|0
127.70,41|26|218821|26755|1865|5729|2224|2046|346|168|0|0
127.80,41|26|218821|26755|1865|5729|2224|2046|346|168|0|0
127.90,41|26|218821|26755|1865|5729|2224|2046|346|168|0|0
128.00,41|26|218821|26755|1865|5729|2224|2046|346|168|0|0
128.10,57|27|4827|7396|3289|2052|6358|3016|1593|1239|0|0
128.20,57|27|4827|7396|3289|2052|6358|3016|1593|1239|0|0
128.30,57|27|4827|7396|3289|2052|6358|3016|1593|1239|0|0
128.41,57|27|4827|7396|3289|2052|6358|3016|1593|1239|0|0
128.51,57|27|4827|7396|3289|2052|6358|3016|1593|1239|0|0
128.61,57|27|4827|7396|3289|2052|6358|3016|1593|1239|0|0
128.71,57|27|4827|7396|3289|2052|6358|3016|1593|1239|0|0
128.81,57|27|4827|7396|3289|2052|6358|3016|1593|1239|0|0
128.92,57|27|4827|7396|3289|2052|6358|3016|1593|1239|0|0
129.02,57|27|4827|7396|3289|2052|6358|3016|1593|1239|0|0
129.12,77|47|9518|8272|3615|9596|4408|6068|1513|1044|0|0
129.23,77|47|9518|8272|3615|9596|4408|6068|1513|1044|0|0
129.33,77|47|9518|8272|3615|9596|4408|6068|1513|1044|0|0
129.44,77|47|9518|8272|3615|9596|4408|6068|1513|1044|0|0
129.54,77|47|9518|8272|3615|9596|4408|6068|1513|1044|0|0
129.64,77|47|9518|8272|3615|9596|4408|6068|1513|1044|0|0
129.74,77|47|9518|8272|3615|9596|4408|6068|1513|1044|0|0
129.85,77|47|9518|8272|3615|9596|4408|6068|1513|1044|0|0
129.95,77|47|9518|8272|3615|9596|4408|6068|1513|1044|0|0
